Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
-0.08,-0.99,-0.14,-0.01,0.01,-0.16,1.41,-0.52,-0.54,0.22,0.07,0.43,setBreak,setBreak,2017-04-28 08:35:13:069,3
-0.12,-0.98,-0.13,-0.01,0.01,-0.11,1.39,-0.73,-0.34,0.27,-0.0,0.43,setBreak,setBreak,2017-04-28 08:35:13:169,3
-0.16,-0.98,-0.14,-0.01,0.03,-0.07,1.36,-0.86,-0.18,0.13,0.25,0.26,setBreak,setBreak,2017-04-28 08:35:13:272,3
-0.18,-0.97,-0.14,-0.03,0.01,0.01,1.34,-0.93,-0.07,0.14,0.44,0.18,setBreak,setBreak,2017-04-28 08:35:13:371,3
-0.19,-0.97,-0.13,0.02,-0.05,-0.0,1.34,-0.98,0.02,0.14,0.41,0.0,setBreak,setBreak,2017-04-28 08:35:13:473,3
-0.17,-0.98,-0.14,0.13,-0.03,-0.02,1.35,-0.89,-0.03,-0.14,0.14,-0.12,setBreak,setBreak,2017-04-28 08:35:13:571,3
-0.16,-0.98,-0.15,0.14,-0.07,0.02,1.35,-0.83,-0.11,-0.1,-0.26,-0.07,setBreak,setBreak,2017-04-28 08:35:13:672,3
-0.15,-0.98,-0.15,0.11,-0.03,0.01,1.36,-0.81,-0.18,-0.1,-0.56,-0.03,setBreak,setBreak,2017-04-28 08:35:13:770,3
-0.14,-0.98,-0.14,0.07,-0.03,0.03,1.37,-0.76,-0.29,-0.11,-0.72,-0.1,setBreak,setBreak,2017-04-28 08:35:13:870,3
-0.12,-0.98,-0.13,-0.08,-0.03,0.01,1.39,-0.74,-0.38,0.09,-0.45,-0.33,setBreak,setBreak,2017-04-28 08:35:13:971,3
-0.09,-0.99,-0.12,-0.17,0.02,-0.04,1.42,-0.66,-0.46,0.25,0.4,-0.31,setBreak,setBreak,2017-04-28 08:35:14:072,3
-0.07,-0.99,-0.09,-0.07,0.02,-0.05,1.45,-0.64,-0.43,0.3,0.19,-0.07,setBreak,setBreak,2017-04-28 08:35:14:170,3
-0.07,-1.0,-0.06,-0.02,0.03,-0.11,1.47,-0.86,-0.22,0.26,-0.36,0.1,setBreak,setBreak,2017-04-28 08:35:14:276,3
-0.1,-0.99,-0.06,-0.07,-0.02,-0.1,1.46,-1.0,-0.11,0.12,-0.2,0.11,setBreak,setBreak,2017-04-28 08:35:14:371,3
-0.12,-0.99,-0.07,-0.06,0.0,-0.14,1.43,-1.05,-0.06,-0.02,0.1,0.15,setBreak,setBreak,2017-04-28 08:35:14:471,3
-0.14,-0.99,-0.09,-0.01,-0.02,-0.05,1.41,-0.99,-0.14,-0.13,-0.31,0.05,setBreak,setBreak,2017-04-28 08:35:14:572,3
-0.15,-0.98,-0.1,-0.11,0.01,-0.05,1.39,-0.96,-0.18,-0.12,0.06,0.02,setBreak,setBreak,2017-04-28 08:35:14:672,3
-0.16,-0.98,-0.12,-0.03,0.01,-0.05,1.37,-0.91,-0.22,-0.17,0.01,0.01,setBreak,setBreak,2017-04-28 08:35:14:772,3
-0.15,-0.98,-0.15,-0.01,0.0,-0.05,1.36,-0.81,-0.34,-0.2,-0.09,-0.06,setBreak,setBreak,2017-04-28 08:35:14:871,3
-0.16,-0.97,-0.17,-0.01,0.01,-0.01,1.34,-0.75,-0.4,-0.13,-0.02,-0.04,setBreak,setBreak,2017-04-28 08:35:14:972,3
-0.16,-0.97,-0.17,-0.01,0.02,0.0,1.34,-0.76,-0.39,0.03,0.02,-0.02,setBreak,setBreak,2017-04-28 08:35:15:072,3
-0.16,-0.97,-0.16,-0.02,0.01,-0.0,1.34,-0.78,-0.36,0.09,0.02,0.08,setBreak,setBreak,2017-04-28 08:35:15:172,3
-0.18,-0.97,-0.16,-0.05,-0.01,-0.02,1.33,-0.85,-0.3,0.09,0.18,0.12,setBreak,setBreak,2017-04-28 08:35:15:271,3
-0.19,-0.97,-0.16,0.02,-0.0,-0.01,1.32,-0.88,-0.25,0.1,0.1,0.12,setBreak,setBreak,2017-04-28 08:35:15:371,3
-0.19,-0.97,-0.14,0.04,-0.0,0.0,1.33,-0.93,-0.18,0.19,0.18,0.03,setBreak,setBreak,2017-04-28 08:35:15:471,3
-0.18,-0.97,-0.13,0.01,-0.0,-0.01,1.34,-0.95,-0.14,0.2,0.17,0.01,setBreak,setBreak,2017-04-28 08:35:15:570,3
-0.18,-0.98,-0.12,0.02,-0.01,-0.03,1.35,-0.98,-0.1,0.08,-0.19,0.03,setBreak,setBreak,2017-04-28 08:35:15:674,3
-0.18,-0.98,-0.12,0.03,-0.01,-0.0,1.35,-0.98,-0.11,0.04,-0.06,0.03,setBreak,setBreak,2017-04-28 08:35:15:780,3
-0.18,-0.98,-0.11,0.03,-0.02,-0.01,1.36,-1.0,-0.11,0.08,-0.0,-0.02,setBreak,setBreak,2017-04-28 08:35:15:873,3
-0.17,-0.98,-0.11,0.0,-0.03,-0.02,1.37,-1.0,-0.1,0.04,0.01,-0.12,setBreak,setBreak,2017-04-28 08:35:15:972,3
-0.16,-0.98,-0.11,-0.02,-0.01,-0.02,1.38,-0.96,-0.13,-0.0,0.14,-0.07,setBreak,setBreak,2017-04-28 08:35:16:069,3
-0.15,-0.98,-0.12,-0.02,-0.01,-0.01,1.38,-0.93,-0.15,-0.04,0.0,-0.02,setBreak,setBreak,2017-04-28 08:35:16:170,3
-0.16,-0.98,-0.12,-0.01,-0.01,-0.0,1.37,-0.91,-0.18,-0.06,-0.03,0.02,setBreak,setBreak,2017-04-28 08:35:16:270,3
-0.16,-0.98,-0.13,0.01,-0.01,-0.0,1.36,-0.9,-0.19,-0.07,-0.09,0.06,setBreak,setBreak,2017-04-28 08:35:16:370,3
-0.17,-0.98,-0.13,0.0,-0.01,-0.01,1.36,-0.9,-0.2,-0.03,-0.06,0.02,setBreak,setBreak,2017-04-28 08:35:16:471,3
-0.17,-0.98,-0.13,-0.0,-0.0,-0.01,1.36,-0.89,-0.21,-0.01,0.02,-0.02,setBreak,setBreak,2017-04-28 08:35:16:571,3
-0.16,-0.98,-0.13,0.0,-0.0,-0.0,1.36,-0.88,-0.23,0.0,-0.03,-0.04,setBreak,setBreak,2017-04-28 08:35:16:671,3
-0.16,-0.98,-0.13,-0.01,-0.01,-0.01,1.36,-0.88,-0.23,0.01,-0.02,-0.03,setBreak,setBreak,2017-04-28 08:35:16:770,3
-0.16,-0.98,-0.13,-0.01,-0.0,-0.01,1.36,-0.87,-0.24,0.02,0.01,-0.01,setBreak,setBreak,2017-04-28 08:35:16:870,3
-0.16,-0.98,-0.13,-0.01,-0.01,-0.01,1.36,-0.89,-0.22,0.02,0.01,0.02,setBreak,setBreak,2017-04-28 08:35:16:971,3
-0.17,-0.98,-0.13,-0.0,-0.0,-0.0,1.35,-0.91,-0.19,0.02,0.09,0.07,setBreak,setBreak,2017-04-28 08:35:17:071,3
-0.18,-0.98,-0.13,0.01,-0.01,-0.0,1.35,-0.93,-0.17,0.0,-0.05,0.09,setBreak,setBreak,2017-04-28 08:35:17:177,3
-0.18,-0.97,-0.13,0.01,-0.01,0.0,1.34,-0.95,-0.15,0.01,0.05,0.08,setBreak,setBreak,2017-04-28 08:35:17:272,3
-0.19,-0.97,-0.13,0.02,-0.02,-0.01,1.34,-0.96,-0.13,0.02,0.06,0.05,setBreak,setBreak,2017-04-28 08:35:17:372,3
-0.19,-0.97,-0.13,0.02,0.0,-0.0,1.34,-0.96,-0.13,0.0,0.05,0.05,setBreak,setBreak,2017-04-28 08:35:17:472,3
-0.19,-0.97,-0.13,0.03,-0.01,0.0,1.34,-0.97,-0.12,-0.02,-0.14,0.06,setBreak,setBreak,2017-04-28 08:35:17:571,3
-0.19,-0.97,-0.13,0.0,-0.01,-0.0,1.34,-0.96,-0.13,-0.02,-0.06,0.0,setBreak,setBreak,2017-04-28 08:35:17:672,3
-0.19,-0.97,-0.13,0.02,-0.01,-0.0,1.34,-0.96,-0.15,-0.02,-0.18,-0.03,setBreak,setBreak,2017-04-28 08:35:17:777,3
-0.18,-0.97,-0.13,-0.02,-0.02,-0.0,1.34,-0.95,-0.17,-0.02,0.02,-0.08,setBreak,setBreak,2017-04-28 08:35:17:874,3
-0.18,-0.97,-0.13,-0.01,-0.0,0.01,1.35,-0.93,-0.18,-0.01,0.0,-0.02,setBreak,setBreak,2017-04-28 08:35:17:972,3
-0.18,-0.98,-0.13,-0.0,-0.01,0.0,1.35,-0.94,-0.18,-0.01,-0.09,0.01,setBreak,setBreak,2017-04-28 08:35:18:072,3
-0.18,-0.97,-0.13,-0.02,-0.01,-0.01,1.34,-0.94,-0.18,-0.02,0.03,0.01,setBreak,setBreak,2017-04-28 08:35:18:171,3
-0.18,-0.97,-0.13,0.0,-0.01,0.0,1.34,-0.94,-0.18,-0.0,0.02,-0.0,setBreak,setBreak,2017-04-28 08:35:18:270,3
-0.18,-0.97,-0.13,0.01,-0.0,0.0,1.34,-0.93,-0.19,-0.0,0.03,-0.03,setBreak,setBreak,2017-04-28 08:35:18:372,3
-0.18,-0.98,-0.13,-0.0,-0.01,0.0,1.35,-0.92,-0.2,0.01,0.03,-0.03,setBreak,setBreak,2017-04-28 08:35:18:474,3
-0.18,-0.98,-0.13,-0.0,-0.0,-0.0,1.35,-0.92,-0.2,0.01,0.01,0.0,setBreak,setBreak,2017-04-28 08:35:18:571,3
-0.18,-0.98,-0.13,-0.0,-0.01,-0.01,1.35,-0.92,-0.19,0.01,0.04,0.0,setBreak,setBreak,2017-04-28 08:35:18:671,3
-0.18,-0.98,-0.13,0.01,-0.0,0.01,1.35,-0.92,-0.18,-0.01,0.09,0.02,setBreak,setBreak,2017-04-28 08:35:18:774,3
-0.18,-0.97,-0.13,-0.01,-0.02,0.01,1.34,-0.93,-0.18,-0.01,-0.1,0.07,setBreak,setBreak,2017-04-28 08:35:18:870,3
-0.18,-0.97,-0.14,0.01,-0.01,-0.01,1.34,-0.93,-0.19,-0.05,-0.12,-0.01,setBreak,setBreak,2017-04-28 08:35:18:971,3
-0.18,-0.97,-0.13,-0.01,-0.01,0.02,1.35,-0.92,-0.2,0.03,0.02,-0.05,setBreak,setBreak,2017-04-28 08:35:19:075,3
-0.17,-0.98,-0.13,-0.01,-0.0,-0.01,1.35,-0.92,-0.2,0.02,-0.03,-0.07,setBreak,setBreak,2017-04-28 08:35:19:171,3
-0.16,-0.98,-0.13,-0.01,-0.01,-0.01,1.36,-0.9,-0.23,-0.0,0.0,-0.05,setBreak,setBreak,2017-04-28 08:35:19:271,3
-0.16,-0.98,-0.13,-0.0,-0.0,0.0,1.36,-0.89,-0.24,-0.02,-0.04,0.0,setBreak,setBreak,2017-04-28 08:35:19:371,3
-0.17,-0.98,-0.13,-0.0,-0.02,0.0,1.36,-0.9,-0.23,-0.01,-0.04,0.01,setBreak,setBreak,2017-04-28 08:35:19:472,3
-0.17,-0.98,-0.13,-0.02,-0.01,0.01,1.36,-0.9,-0.23,0.02,0.08,-0.01,setBreak,setBreak,2017-04-28 08:35:19:571,3
-0.17,-0.98,-0.13,0.0,-0.01,0.0,1.36,-0.91,-0.21,0.03,0.03,-0.01,setBreak,setBreak,2017-04-28 08:35:19:672,3
-0.16,-0.98,-0.13,-0.01,-0.01,-0.01,1.36,-0.91,-0.21,0.01,0.05,-0.01,setBreak,setBreak,2017-04-28 08:35:19:773,3
-0.17,-0.98,-0.13,-0.01,-0.01,-0.0,1.36,-0.91,-0.2,-0.0,0.11,0.02,setBreak,setBreak,2017-04-28 08:35:19:873,3
-0.17,-0.98,-0.13,0.02,-0.01,-0.0,1.36,-0.9,-0.21,-0.03,0.06,0.05,setBreak,setBreak,2017-04-28 08:35:19:972,3
-0.17,-0.98,-0.14,0.01,-0.01,0.01,1.35,-0.9,-0.2,-0.05,-0.0,0.08,setBreak,setBreak,2017-04-28 08:35:20:076,3
-0.17,-0.97,-0.14,0.01,-0.01,-0.01,1.35,-0.9,-0.2,-0.04,-0.01,0.05,setBreak,setBreak,2017-04-28 08:35:20:171,3
-0.18,-0.97,-0.14,0.0,-0.0,0.0,1.34,-0.9,-0.2,-0.01,0.06,0.02,setBreak,setBreak,2017-04-28 08:35:20:268,3
-0.18,-0.97,-0.14,0.03,0.01,-0.0,1.34,-0.9,-0.2,-0.01,-0.15,0.01,setBreak,setBreak,2017-04-28 08:35:20:368,3
-0.18,-0.97,-0.14,0.01,0.0,-0.0,1.34,-0.91,-0.21,0.0,-0.13,-0.01,setBreak,setBreak,2017-04-28 08:35:20:468,3
-0.17,-0.98,-0.14,0.01,-0.0,-0.01,1.35,-0.9,-0.23,0.0,-0.16,-0.06,setBreak,setBreak,2017-04-28 08:35:20:568,3
-0.17,-0.98,-0.14,-0.03,-0.01,-0.01,1.35,-0.89,-0.25,0.02,0.07,-0.09,setBreak,setBreak,2017-04-28 08:35:20:669,3
-0.16,-0.98,-0.14,-0.01,-0.01,-0.01,1.35,-0.87,-0.26,0.01,-0.04,-0.05,setBreak,setBreak,2017-04-28 08:35:20:774,3
-0.16,-0.98,-0.14,-0.02,-0.0,-0.01,1.35,-0.87,-0.27,-0.01,-0.0,0.0,setBreak,setBreak,2017-04-28 08:35:20:872,3
-0.17,-0.98,-0.14,-0.0,-0.01,-0.0,1.35,-0.87,-0.26,-0.02,-0.01,0.04,setBreak,setBreak,2017-04-28 08:35:20:971,3
-0.17,-0.97,-0.14,0.01,-0.01,0.0,1.35,-0.87,-0.26,-0.02,-0.03,0.05,setBreak,setBreak,2017-04-28 08:35:21:076,3
-0.17,-0.97,-0.14,0.01,-0.01,-0.0,1.35,-0.88,-0.26,-0.01,-0.01,0.01,setBreak,setBreak,2017-04-28 08:35:21:171,3
-0.17,-0.98,-0.14,-0.0,-0.01,-0.0,1.35,-0.87,-0.26,0.01,0.02,-0.01,setBreak,setBreak,2017-04-28 08:35:21:271,3
-0.17,-0.98,-0.14,0.01,-0.01,0.0,1.35,-0.87,-0.27,0.0,-0.0,-0.02,setBreak,setBreak,2017-04-28 08:35:21:370,3
-0.17,-0.98,-0.14,-0.01,-0.0,0.0,1.35,-0.87,-0.27,0.01,0.02,0.01,setBreak,setBreak,2017-04-28 08:35:21:469,3
-0.17,-0.98,-0.14,0.0,-0.02,-0.0,1.35,-0.88,-0.25,0.01,-0.06,0.03,setBreak,setBreak,2017-04-28 08:35:21:571,3
-0.17,-0.98,-0.14,-0.02,-0.01,0.0,1.35,-0.9,-0.24,0.01,0.03,0.06,setBreak,setBreak,2017-04-28 08:35:21:671,3
-0.18,-0.97,-0.14,-0.0,-0.01,0.0,1.34,-0.92,-0.21,0.0,0.01,0.06,setBreak,setBreak,2017-04-28 08:35:21:771,3
-0.18,-0.97,-0.14,0.0,-0.01,0.0,1.34,-0.93,-0.2,-0.0,0.05,0.04,setBreak,setBreak,2017-04-28 08:35:21:871,3
-0.19,-0.97,-0.14,-0.0,-0.02,0.0,1.34,-0.93,-0.19,0.0,0.06,0.02,setBreak,setBreak,2017-04-28 08:35:21:971,3
-0.19,-0.97,-0.14,0.01,-0.01,0.01,1.34,-0.93,-0.19,0.01,0.08,0.01,setBreak,setBreak,2017-04-28 08:35:22:074,3
-0.19,-0.97,-0.14,-0.0,-0.01,0.01,1.34,-0.93,-0.18,0.0,0.07,0.0,setBreak,setBreak,2017-04-28 08:35:22:171,3
-0.19,-0.97,-0.14,0.01,-0.0,0.01,1.34,-0.93,-0.18,-0.01,0.05,0.01,setBreak,setBreak,2017-04-28 08:35:22:270,3
-0.18,-0.97,-0.14,0.02,-0.0,0.0,1.34,-0.92,-0.18,-0.0,-0.01,-0.0,setBreak,setBreak,2017-04-28 08:35:22:376,3
-0.18,-0.97,-0.14,0.02,-0.0,-0.0,1.34,-0.92,-0.19,0.0,-0.07,-0.02,setBreak,setBreak,2017-04-28 08:35:22:472,3
-0.18,-0.97,-0.14,0.01,-0.01,-0.0,1.34,-0.91,-0.21,0.0,-0.04,-0.05,setBreak,setBreak,2017-04-28 08:35:22:571,3
-0.17,-0.98,-0.14,-0.0,-0.01,-0.01,1.35,-0.9,-0.22,-0.0,0.01,-0.05,setBreak,setBreak,2017-04-28 08:35:22:677,3
-0.17,-0.98,-0.14,-0.0,-0.01,-0.0,1.35,-0.89,-0.23,-0.01,-0.03,-0.02,setBreak,setBreak,2017-04-28 08:35:22:771,3
-0.17,-0.98,-0.14,-0.0,-0.01,-0.01,1.35,-0.88,-0.24,-0.03,-0.02,-0.01,setBreak,setBreak,2017-04-28 08:35:22:868,3
-0.17,-0.97,-0.14,0.01,-0.01,0.0,1.35,-0.88,-0.25,-0.04,-0.03,0.02,setBreak,setBreak,2017-04-28 08:35:22:969,3
-0.17,-0.97,-0.14,-0.0,-0.0,0.0,1.34,-0.88,-0.25,-0.02,0.01,0.02,Burpee,firstHalf,2017-04-28 08:35:23:069,3
-0.17,-0.97,-0.14,0.01,-0.01,0.0,1.34,-0.88,-0.25,0.01,0.01,0.01,Burpee,firstHalf,2017-04-28 08:35:23:168,3
-0.17,-0.97,-0.14,0.0,-0.0,-0.0,1.34,-0.88,-0.24,0.02,0.01,-0.01,Burpee,firstHalf,2017-04-28 08:35:23:268,3
-0.17,-0.97,-0.14,-0.01,0.01,0.0,1.34,-0.88,-0.24,-0.03,0.03,-0.05,Burpee,firstHalf,2017-04-28 08:35:23:368,3
-0.15,-0.98,-0.16,-0.12,-0.01,0.05,1.35,-0.77,-0.34,-0.28,0.39,-0.41,Burpee,firstHalf,2017-04-28 08:35:23:468,3
-0.08,-0.98,-0.2,-0.44,0.21,0.26,1.35,-0.4,-0.62,-0.26,1.58,-0.65,Burpee,firstHalf,2017-04-28 08:35:23:568,3
0.05,-0.97,-0.23,-0.45,0.65,0.31,1.34,0.22,-1.05,-0.36,2.43,-1.23,Burpee,firstHalf,2017-04-28 08:35:23:667,3
0.18,-0.96,-0.22,-0.03,1.38,0.22,1.28,0.66,-1.25,-0.55,1.96,0.31,Burpee,firstHalf,2017-04-28 08:35:23:768,3
0.07,-0.96,-0.26,0.11,0.41,0.23,1.29,0.25,-0.72,-0.42,-0.5,2.64,Burpee,firstHalf,2017-04-28 08:35:23:868,3
-0.11,-0.97,-0.23,-0.0,-0.82,0.0,1.31,-0.46,-0.0,1.05,0.96,1.25,Burpee,firstHalf,2017-04-28 08:35:23:969,3
-0.07,-0.98,-0.18,0.1,-1.03,-0.71,1.37,-0.37,0.04,-0.55,2.66,-1.98,Burpee,firstHalf,2017-04-28 08:35:24:068,3
0.04,-0.97,-0.25,-0.04,-1.73,-0.44,1.31,0.16,-0.5,-0.31,4.06,-0.45,Burpee,firstHalf,2017-04-28 08:35:24:168,3
0.06,-0.97,-0.22,0.55,0.13,-0.2,1.34,0.27,-0.56,0.27,0.59,0.14,Burpee,firstHalf,2017-04-28 08:35:24:268,3
0.09,-0.98,-0.19,-0.12,0.37,-0.31,1.35,0.45,-0.74,0.23,-0.56,-0.92,Burpee,firstHalf,2017-04-28 08:35:24:368,3
0.19,-0.96,-0.19,0.29,-0.2,-0.22,1.3,0.79,-1.22,0.25,-0.31,-1.35,Burpee,firstHalf,2017-04-28 08:35:24:468,3
0.23,-0.95,-0.19,0.43,-0.03,0.21,1.26,0.89,-1.41,-0.07,-0.46,-0.3,Burpee,firstHalf,2017-04-28 08:35:24:568,3
0.28,-0.93,-0.22,0.52,0.16,-0.2,1.2,0.91,-1.27,-1.31,1.71,-0.27,Burpee,firstHalf,2017-04-28 08:35:24:667,3
0.34,-0.88,-0.32,-0.26,0.11,-0.12,1.09,0.81,-1.12,-1.44,-0.13,-1.23,Burpee,firstHalf,2017-04-28 08:35:24:769,3
0.49,-0.75,-0.44,-0.34,-0.21,0.0,0.85,0.84,-1.12,-1.39,-0.09,-1.8,Burpee,firstHalf,2017-04-28 08:35:24:868,3
0.61,-0.58,-0.55,-0.24,-0.31,0.06,0.62,0.84,-1.18,-0.94,-0.13,-1.8,Burpee,secondHalf,2017-04-28 08:35:24:973,3
0.69,-0.41,-0.6,-0.32,-0.41,-0.0,0.42,0.85,-1.25,-0.85,-0.1,-1.99,Burpee,secondHalf,2017-04-28 08:35:25:069,3
0.75,-0.33,-0.57,0.14,0.14,0.03,0.33,0.92,-1.28,0.17,-0.06,-0.17,Burpee,secondHalf,2017-04-28 08:35:25:169,3
0.72,-0.44,-0.55,0.26,0.25,-0.01,0.45,0.92,-1.28,0.93,-0.17,1.88,Burpee,secondHalf,2017-04-28 08:35:25:269,3
0.56,-0.65,-0.51,0.19,0.04,-0.01,0.71,0.83,-1.18,1.1,0.23,2.35,Burpee,secondHalf,2017-04-28 08:35:25:369,3
0.42,-0.81,-0.42,-0.07,-0.09,-0.05,0.94,0.78,-1.08,1.24,-0.01,2.05,Burpee,secondHalf,2017-04-28 08:35:25:469,3
0.29,-0.91,-0.29,-0.14,-0.04,-0.0,1.15,0.78,-1.05,1.51,0.22,1.3,Burpee,secondHalf,2017-04-28 08:35:25:567,3
0.17,-0.97,-0.16,-0.29,0.09,-0.24,1.33,0.81,-1.15,1.33,-1.43,0.4,Burpee,secondHalf,2017-04-28 08:35:25:668,3
0.17,-0.98,-0.11,0.4,0.22,-0.04,1.36,1.02,-1.43,0.05,-0.06,0.16,Burpee,secondHalf,2017-04-28 08:35:25:769,3
0.11,-0.99,-0.13,0.24,-0.01,0.3,1.4,0.71,-1.14,-0.24,0.26,1.14,Burpee,secondHalf,2017-04-28 08:35:25:868,3
0.02,-0.99,-0.17,0.3,0.08,-0.31,1.4,0.1,-0.49,-0.39,0.43,0.98,Burpee,secondHalf,2017-04-28 08:35:25:969,3
-0.05,-0.98,-0.2,-0.09,-0.17,-0.33,1.36,-0.26,-0.18,0.02,-0.33,-0.14,Burpee,secondHalf,2017-04-28 08:35:26:068,3
-0.06,-0.97,-0.22,0.23,0.34,0.22,1.34,-0.27,-0.13,-0.6,2.43,-0.58,Burpee,secondHalf,2017-04-28 08:35:26:168,3
-0.19,-0.93,-0.3,-0.09,-0.83,0.19,1.21,-0.56,0.1,-1.46,-1.15,1.22,Burpee,secondHalf,2017-04-28 08:35:26:268,3
-0.45,-0.79,-0.41,-0.53,-0.92,-0.4,0.92,-0.84,0.12,-2.22,0.41,1.48,Burpee,secondHalf,2017-04-28 08:35:26:369,3
-0.68,-0.52,-0.52,0.27,-0.61,-0.16,0.54,-0.92,0.14,-1.72,-1.94,3.78,Burpee,secondHalf,2017-04-28 08:35:26:468,3
-0.92,-0.13,-0.37,-0.2,-0.3,-0.3,0.13,-1.18,0.19,-1.81,-4.29,4.49,Burpee,secondHalf,2017-04-28 08:35:26:571,3
-0.93,0.36,0.05,-1.11,-0.6,-0.53,-0.37,-1.62,0.16,-1.51,-4.2,4.9,Burpee,secondHalf,2017-04-28 08:35:26:668,3
-0.71,0.65,0.28,-0.66,-0.38,-0.72,-0.7,-1.95,-0.04,-0.89,-1.28,2.84,Burpee,secondHalf,2017-04-28 08:35:26:768,3
-0.48,0.79,0.38,0.21,-0.94,-0.42,-0.91,-2.23,-0.41,-0.52,1.21,2.79,Burpee,secondHalf,2017-04-28 08:35:26:868,3
-0.41,0.85,0.34,1.05,-1.11,-0.16,-1.01,-2.27,-0.57,-0.22,-0.15,0.14,Burpee,secondHalf,2017-04-28 08:35:26:968,3
-0.4,0.85,0.35,0.49,-0.82,-0.38,-1.01,-2.29,-0.6,-0.14,0.05,0.18,Burpee,secondHalf,2017-04-28 08:35:27:068,3
-0.4,0.84,0.37,0.57,-0.81,-0.18,-1.0,-2.32,-0.62,-0.01,-0.29,-0.3,Burpee,secondHalf,2017-04-28 08:35:27:168,3
-0.45,0.83,0.34,0.35,-0.02,0.09,-0.97,-2.22,-0.48,0.48,-0.16,-1.61,Burpee,secondHalf,2017-04-28 08:35:27:269,3
-0.63,0.71,0.32,-0.73,1.41,0.4,-0.79,-2.04,-0.3,-0.08,1.09,-1.82,Burpee,secondHalf,2017-04-28 08:35:27:368,3
-0.76,0.6,0.24,-0.46,0.32,0.14,-0.65,-1.87,-0.26,-0.42,1.66,-1.01,Burpee,secondHalf,2017-04-28 08:35:27:468,3
-0.85,0.51,0.11,0.48,-0.38,-0.13,-0.54,-1.69,-0.31,-0.64,1.86,-1.21,Break,Break,2017-04-28 08:35:27:569,3
-0.95,0.31,0.01,0.71,-0.39,-0.23,-0.32,-1.58,-0.37,-0.95,1.44,-2.92,Break,Break,2017-04-28 08:35:27:668,3
-0.98,-0.06,-0.21,0.02,-0.23,0.03,0.06,-1.36,-0.52,-1.41,3.23,-4.89,Break,Break,2017-04-28 08:35:27:768,3
-0.69,-0.51,-0.52,-0.55,0.12,0.5,0.54,-0.93,-0.77,0.94,3.69,-5.68,Break,Break,2017-04-28 08:35:27:868,3
-0.26,-0.81,-0.53,-1.12,0.01,0.09,0.94,-0.46,-1.13,1.41,1.08,-2.45,Break,Break,2017-04-28 08:35:27:969,3
-0.09,-0.89,-0.45,-0.94,0.06,-0.15,1.1,-0.2,-1.26,1.01,1.72,-0.28,Break,Break,2017-04-28 08:35:28:069,3
-0.0,-0.93,-0.38,-0.33,0.1,-0.04,1.18,-0.01,-1.29,0.51,0.59,-0.27,Break,Break,2017-04-28 08:35:28:168,3
-0.02,-0.93,-0.36,-0.13,-0.04,-0.19,1.2,-0.05,-1.32,0.49,-0.4,0.08,Break,Break,2017-04-28 08:35:28:268,3
-0.02,-0.95,-0.31,-0.22,-0.26,-0.22,1.26,-0.08,-1.2,0.42,1.41,0.56,Break,Break,2017-04-28 08:35:28:368,3
-0.08,-0.95,-0.29,0.1,0.06,-0.02,1.27,-0.26,-0.91,0.21,0.99,1.12,Break,Break,2017-04-28 08:35:28:470,3
-0.18,-0.94,-0.28,0.26,0.03,0.08,1.23,-0.56,-0.47,0.18,0.59,1.36,Break,Break,2017-04-28 08:35:28:568,3
-0.28,-0.92,-0.26,0.49,-0.16,-0.15,1.18,-0.83,-0.21,0.1,-0.54,0.52,Break,Break,2017-04-28 08:35:28:668,3
-0.29,-0.92,-0.25,0.34,0.01,-0.15,1.18,-0.86,-0.17,0.17,0.11,-0.09,Break,Break,2017-04-28 08:35:28:768,3
-0.26,-0.93,-0.24,0.23,-0.06,-0.03,1.21,-0.83,-0.25,-0.09,-0.44,-0.69,Break,Break,2017-04-28 08:35:28:868,3
-0.18,-0.95,-0.24,-0.05,-0.02,0.03,1.27,-0.64,-0.49,0.02,-0.64,-1.07,Break,Break,2017-04-28 08:35:28:969,3
-0.1,-0.97,-0.23,-0.2,0.09,-0.06,1.32,-0.4,-0.79,-0.02,-0.42,-0.89,Burpee,firstHalf,2017-04-28 08:35:29:069,3
-0.05,-0.97,-0.26,-0.06,0.01,-0.2,1.31,-0.19,-1.08,-0.51,-0.6,-0.56,Burpee,firstHalf,2017-04-28 08:35:29:168,3
-0.02,-0.95,-0.3,-0.27,0.06,-0.04,1.26,-0.06,-1.24,-0.48,0.22,-0.21,Burpee,firstHalf,2017-04-28 08:35:29:268,3
0.02,-0.94,-0.34,-0.47,0.36,0.22,1.22,0.07,-1.29,-0.04,2.04,-0.12,Burpee,firstHalf,2017-04-28 08:35:29:368,3
0.17,-0.95,-0.25,-0.66,1.11,0.62,1.27,0.6,-1.46,0.62,3.19,-0.06,Burpee,firstHalf,2017-04-28 08:35:29:468,3
0.09,-0.98,-0.18,0.07,1.02,0.33,1.37,0.43,-1.09,0.22,0.93,1.78,Burpee,firstHalf,2017-04-28 08:35:29:568,3
-0.12,-0.98,-0.15,0.46,-0.21,-0.03,1.38,-0.68,0.04,0.76,0.53,2.02,Burpee,firstHalf,2017-04-28 08:35:29:668,3
